gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,phi,uncalibrated_pvalue,uncalibrated_zscore
ENSG00000169903.6,TM4SF4,-2.4289516282350756,-0.1269342483724857,0.015142552468796953,0.03525920778656287,0.21463335294397112,1.6671401005820033e-14,NA,13,15,15,2.5858565701198835e-05,8.092167067136787e-08,-5.365061436865056
ENSG00000149927.17,DOC2A,-1.6562045965629806,-0.3561257006256343,0.09768039271384531,0.004601103181285214,0.09958697886996318,5.877278119240014e-07,NA,9,11,11,6.165509697686488e-05,1.1454523889552216e-07,-5.3019929932618215
ENSG00000183682.7,BMP8A,2.20301669323286,0.2136903488977929,0.027593572088588196,0.01204403520340112,0.02335835950411259,0.018428194239920568,NA,57,61,61,3.1874894399324256e-05,1.1773566832821386e-07,5.296976766942713
ENSG00000166002.6,SMCO4,2.0053948943521163,0.16562886645768912,0.044920847107595585,0.021146820219920343,0.07567750620742633,1.6560308488836676e-05,NA,58,62,62,3.935981183152594e-05,1.369768239130648e-07,5.269257332068649
ENSG00000161016.17,RPL8,-1.8851626220433886,-0.18450254336873675,0.05940788552289792,0.016037441832284893,0.28611260905620745,2.2016617784098773e-20,NA,18,22,22,4.538685427124622e-05,1.3815756795788442e-07,-5.267681461746167
ENSG00000276073.1,RP5-1125A11.7,-1.3923581679851498,-0.1471046223711868,0.1638139652816274,0.030155151645508933,0.1453640550493291,1.16042266881147e-09,NA,22,23,23,8.805774937870472e-05,1.5341946606871616e-07,-5.248407708774344
ENSG00000171044.10,XKR6,-0.7627915071461859,-0.3592573316263819,0.4455877468895667,0.004660238203947477,0.016537597336418446,0.0491710773548689,NA,11,11,11,0.0003058662970236462,1.762835323901491e-07,-5.2227518753069075
ENSG00000090238.11,YPEL3,1.7305085426062858,0.14069034957245205,0.08353945629689428,0.028844193754581093,0.2625510086918619,8.666807674757054e-18,NA,29,34,34,5.218968782026194e-05,2.721036751978466e-07,5.141810377195246
ENSG00000165637.13,VDAC2,-2.047504951051306,-0.27029332265291395,0.04060853124420723,0.007775900262952625,0.12749470804612428,1.3999288489278483e-08,NA,33,35,35,3.5258402475846325e-05,2.8272930942069e-07,-5.13461025528035
ENSG00000152359.14,POC5,-1.8047323427439639,-0.08835295616407218,0.07111657613169854,0.06716594450963237,0.3517349131231255,2.1613007692675604e-26,NA,30,35,35,4.693047861399026e-05,3.1016538285886775e-07,-5.117163109223772
ENSG00000109332.19,UBE2D3,1.1928366517311837,0.277021855233817,0.23293335276681004,0.007036414713376215,0.2448547672867315,1.6706681034297266e-16,NA,24,28,28,0.00011543159474434085,3.3109077472667606e-07,5.104830712785358
ENSG00000245532.7,NEAT1,1.9672264878939427,0.19957391812338443,0.04915710561931599,0.014792523956014662,0.1914577961388876,1.3383112877079486e-12,NA,23,26,26,3.772146656416956e-05,3.851832779479851e-07,5.076138152189699
ENSG00000157837.15,SPPL3,-1.5446014625721571,-0.17471551160724805,0.1224426922162734,0.017085899722024928,0.1835335275076055,4.197155659582057e-12,NA,35,38,38,6.412531586760913e-05,4.820700794985446e-07,-5.03331497717122
ENSG00000010438.16,PRSS3,1.5618366794625185,0.5331980683003811,0.11832646848694518,0.0018074852281277497,0.016202548438923357,0.04942982324221351,NA,7,8,8,6.157115278602016e-05,5.828303240264848e-07,4.996821294650069
ENSG00000135547.8,HEY2,-1.555210040434785,-0.14239713344226143,0.11989605383017671,0.028258865300350315,0.2304062559854736,1.4940980382408275e-15,NA,20,24,24,6.085598107379336e-05,7.441272439210546e-07,-4.949478166643646
ENSG00000178188.14,SH2B1,-1.3819938729362335,-0.7810890169344558,0.16697358241250404,0.0008613168660647477,0.041690964523211256,0.0015311986938492455,NA,23,30,30,7.850414454913428e-05,7.825853303118603e-07,-4.939660930549394
ENSG00000148396.18,SEC16A,1.9868859817484108,0.18356836861568976,0.046935033428123225,0.014808811221042498,0.34859400874528057,7.43174956640409e-25,NA,14,19,19,3.415482513950308e-05,8.806972176250819e-07,4.916578878356483
ENSG00000004534.14,RBM6,-0.9869670701327737,-0.06975231099689272,0.3236587821460156,0.09591748778404208,0.5859147107842216,2.9780958863288264e-54,NA,39,43,43,0.00015825035479548777,9.16052981040961e-07,-4.9088643778338925
ENSG00000103479.15,RBL2,1.9175809963967423,0.08693755295705584,0.05516416167370227,0.06533395212020483,0.4873466038939914,1.533159010529294e-39,NA,21,23,23,3.689900359980524e-05,9.4875433864335e-07,4.901980131951525
ENSG00000172247.3,C1QTNF4,-1.152416368583534,-0.22678946876106879,0.24915001789352254,0.008892940280750255,0.033752795166190355,0.0040355091918434245,NA,9,10,10,0.00011380754553570175,9.635519908240973e-07,-4.89893971641365
ENSG00000127324.8,TSPAN8,2.1776684718663377,0.3824045079644013,0.029430727790969884,0.0034568380211418377,0.053344430351816435,0.0003683052843845774,NA,34,38,38,2.6176967298226846e-05,1.3414373661225909e-06,4.833514154195851
ENSG00000243789.10,JMJD7,1.7886106921132991,0.1777373494928795,0.07367753470925983,0.014272430547883288,0.134184644658444,2.8877076942202585e-09,NA,52,57,57,4.17123719261234e-05,1.448168905378627e-06,4.818258197242704
ENSG00000182179.12,UBA7,-0.921308354828575,-0.10967881676090936,0.35688946035728,0.037383724816228696,0.2691994614842717,1.6364845362761015e-18,NA,38,45,45,0.0001748657088335936,1.5275844396427542e-06,-4.807592892824937
ENSG00000256223.5,ZNF10,-2.092597672670086,-0.3107511892722916,0.036385084505095415,0.004658843952376765,0.0959430257146783,1.1093569040522544e-06,NA,7,8,8,2.8478620118239735e-05,1.549953893199607e-06,-4.8046849236527525
ENSG00000204348.9,DXO,-1.2906787981169316,-0.2923417285716292,0.19681507951804755,0.005840666870577517,0.07589308125783044,1.0943292543174454e-05,NA,10,12,12,8.552309472957512e-05,1.589819059571627e-06,-4.799601175110494
ENSG00000106392.10,C1GALT1,2.5074227817040575,0.07177205622065395,0.01216151506801664,0.08573630182645726,0.4634273224376782,1.7124577480049068e-37,NA,25,27,27,1.7570815022222278e-05,1.7444255605853651e-06,4.780980187099643
ENSG00000166228.8,PCBD1,-3.260774734716485,-0.09798837230945312,0.0011110827181790772,0.05294467803578147,0.3802218618391693,5.136130047092366e-29,NA,44,50,50,7.411468607775335e-06,2.153279497884716e-06,-4.7384793662081295
ENSG00000153989.7,NUS1,-2.3219926676013984,-0.1376264611310405,0.020233330450970668,0.02246560852340166,0.38498448789034617,1.3844149833937313e-29,NA,9,10,10,2.1067131444122446e-05,2.1798397939227057e-06,-4.7359940533032345
ENSG00000243708.10,PLA2G4B,1.8212655094800039,0.3630660473227488,0.06856650664249382,0.0034872194554751747,0.09142357276152492,2.000259054419782e-06,NA,25,29,29,3.839146216954463e-05,2.192260773602233e-06,4.734841755628676
ENSG00000135124.14,P2RX4,2.2861245617147756,0.23929075969087285,0.022246972450848106,0.007889090358304495,0.1783359516828671,9.31159135873826e-12,NA,29,35,35,2.1912911087094152e-05,2.2078719440536574e-06,4.733402362632603
ENSG00000269190.5,FBXO17,3.071864585909161,0.3578743123677088,0.0021272620484291136,0.0034235210190103,0.1616695203412054,4.946028836472567e-11,NA,6,13,13,8.940110870293922e-06,2.6007245813168107e-06,4.7000698977402235
ENSG00000172803.17,SNX32,1.578263546300231,0.11144569453214276,0.11450507685821691,0.04464442048226258,0.32612545643369617,2.2767875555590485e-23,NA,11,16,16,5.195014176456306e-05,2.8701991175219673e-06,4.679896401607914
ENSG00000141458.12,NPC1,-1.5629689790433445,-0.20237563176025788,0.11805989144360517,0.010118457563782933,0.19062989239800288,1.3745522768106238e-12,NA,16,17,17,5.238475933959223e-05,3.292185884583241e-06,-4.651694479809462
