gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,phi,uncalibrated_pvalue,uncalibrated_zscore
ENSG00000166436.15,TRIM66,1.328467115873386,0.08987715611511923,0.18402384007759798,0.04043046567392922,0.4044668580503018,9.048531095454097e-23,NA,14,17,17,5.208464277600942e-05,8.02299363230322e-05,3.9437121950704386
ENSG00000176945.16,MUC20,1.8769356929081702,0.07333084403512123,0.06052690815424916,0.058057454834503704,0.26567340777674303,6.848141588770029e-14,NA,28,30,30,2.2541854315500097e-05,8.540328806852992e-05,3.928708494763359
ENSG00000181830.8,SLC35C1,1.9440750537942915,0.25323730786821225,0.05188640102665783,0.004841836454465866,0.170876811251675,1.9796849434607454e-08,NA,8,9,9,2.049626612806908e-05,8.703196574010937e-05,3.9241625298062153
ENSG00000002919.14,SNX11,1.2492866448127244,0.21693495368918786,0.21156025087324615,0.006945803479322875,0.10216993882802647,1.7757397946013964e-05,NA,41,46,46,5.800478234800227e-05,9.982164065302413e-05,3.89102501362596
ENSG00000085721.12,RRN3,-2.3210144017356065,-0.07202382978740371,0.02028606659002833,0.055509232743389994,0.3136481135491449,1.5742359368304803e-17,NA,23,27,27,1.1952698562346578e-05,0.00010494021211704057,-3.878876035225007
ENSG00000161395.13,PGAP3,1.0740432542301337,0.14096568698833428,0.2828032957191453,0.01665256071798344,0.3246183177587699,4.833638963289649e-17,NA,7,10,10,8.011971953772206e-05,0.00010654074405712325,3.875191810217248
ENSG00000135100.17,HNF1A,-1.9676217658819748,-0.2910565293177872,0.04911157344959086,0.0032241971894922264,0.046583560153474826,0.00454264775584057,NA,17,22,22,1.9139364414763814e-05,0.00010829198867963641,-3.8712200250472217
ENSG00000213221.4,DNLZ,2.8066616332816308,0.08318161437505257,0.005005779218916524,0.04268334564362009,0.20302469727040914,1.1060992642330048e-10,NA,7,9,9,5.947238318738266e-06,0.0001130856523081713,3.860650303301624
ENSG00000182362.13,YBEY,-1.3981454473270443,-0.07450947956413118,0.1620693946706533,0.06270840852102977,0.4208300415017101,5.259292108276199e-24,NA,25,34,34,4.4022321405512786e-05,0.0001156019956843241,-3.8552699486055864
ENSG00000109171.14,SLAIN2,1.6021354646500887,0.34866992331302493,0.10912565711001243,0.002530920360763955,0.049847252088916764,0.0036716002289222415,NA,16,18,18,3.1740666040266706e-05,0.00012031068088515026,3.8454922223179118
ENSG00000178700.7,DHFR2,-1.004977861369494,-0.2310725188187637,0.3149075102116151,0.004320121015248066,0.034433683139010164,0.013153697040465923,NA,8,8,8,9.047972215309772e-05,0.00012488883134531426,-3.8363255570741437
