gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,phi,uncalibrated_pvalue,uncalibrated_zscore
ENSG00000167526.13,RPL13,-2.09561757946407,-0.18162991189128408,0.03611612850281258,0.016978797910564652,0.03390955609710724,0.01581993849182266,NA,29,37,37,3.0459482041690355e-05,7.600460616068173e-07,-4.945356591320737
ENSG00000270000.1,RP3-449M8.9,-2.283766656583999,-0.41642754807593474,0.022385248252605797,0.002462565156007723,0.07229671115259853,0.00045679357015948694,NA,4,4,4,2.4297338466674953e-05,8.574208586089335e-07,-4.921822222334546
ENSG00000119655.10,NPC2,2.2882953094101666,0.5966671919451347,0.022120329491848882,0.001206798141774417,0.023441618453114342,0.04506318156035632,NA,4,4,4,2.412220740538782e-05,8.760459414009968e-07,4.917615891643024
ENSG00000170703.15,TTLL6,-2.091769186339473,-0.20715360175597683,0.036459168041761206,0.012428876323427984,0.04311713825734294,0.007251882523802087,NA,16,18,18,3.0016170834374166e-05,9.261435899784036e-07,-4.906715207536847
ENSG00000169592.14,INO80E,-1.5218926022657273,-0.25703080825123004,0.12803599310088604,0.007141561922466706,0.14639862676341453,2.51033096487422e-07,NA,30,37,37,6.0787669651306655e-05,1.291910710884073e-06,-4.840994311684711
ENSG00000104643.9,MTMR9,0.6111477736325558,0.2991130586479975,0.5411017548830621,0.005313430325360571,0.09747180743418513,1.6773333877678492e-05,NA,13,15,15,0.0004052942718212588,1.5538173799774903e-06,4.8041867703654875
ENSG00000245532.7,NEAT1,2.0385006457648434,0.2051956969110409,0.04149989023963465,0.011869760846423803,0.2506852049277485,1.7164069293707963e-12,NA,9,11,11,3.009905690074192e-05,1.6915705773063567e-06,4.787161087047889
ENSG00000161016.17,RPL8,-1.6088770170997524,-0.25615593509046086,0.10764323587245032,0.007182722482206243,0.16006889598238802,5.439477993994458e-08,NA,17,24,24,5.133906708203843e-05,2.077454417400076e-06,-4.745739983092045
ENSG00000110536.13,PTPMT1,1.5194681208386205,0.2404191277415023,0.12864470648531934,0.008878226434109675,0.08847715480663743,5.645709392162095e-05,NA,5,6,6,5.799161706337354e-05,2.2226383722773702e-06,4.732049823667697
ENSG00000108306.11,FBXL20,-1.2477750205334561,-0.5003311562063804,0.21211345890245759,0.001989635983576683,0.04817739756414712,0.0043820232430068365,NA,4,4,4,8.825483671848394e-05,2.497900440109763e-06,-4.708301014614698
ENSG00000196378.11,ZNF34,1.648486583414485,0.18082297928115024,0.09925286161724833,0.015272709426525732,0.2162286626053476,5.889231543890475e-11,NA,6,12,12,4.667542657898173e-05,3.116220494460904e-06,4.663007065764584
ENSG00000270604.5,HCG17,-0.7756264941557236,-0.11260988696137851,0.4379695523579905,0.03215057409920215,0.03765747111669159,0.011764475367405495,NA,57,64,64,0.00022516245472858863,4.788344818285209e-06,-4.573853600528515
